Country Name,Year,Employment Sector: Agriculture,Employment Sector: Industry,Employment Sector: Services,Unemployment Rate,GDP,Population,Continent
Saudi Arabia,1992,7.667504297,25.93104044,66.40145527,7.2,1.37E+11,11686676,Asia
Senegal,1992,52.23283535,12.76396362,35.00324938,2.926,7769817840,8168395,Africa
Sierra Leone,1992,70.97569562,2.228739624,26.79556476,4.266,679940813.9,4166366,Africa
Singapore,1992,1.18500674,34.32834945,64.48670903,3.09,52131320033,3230698,Asia
Slovak Republic,1992,10.85781295,40.27244468,48.86974237,12.192,15699327209,5305016,Europe
Slovenia,1992,10.90769828,44.79045082,44.3018509,7.809,14277261541,1996498,Europe
Solomon Islands,1992,53.25457208,5.790442368,40.95498555,1.868,269034595.8,352205,Oceania
Somalia,1992,38.74174038,15.20328878,46.05497084,19.536,709297578.5,6495107,Africa
South Africa,1992,23.47323612,26.74728691,49.77948484,23.262,1.47E+11,42443509,Africa
Spain,1992,9.716671751,31.77750024,58.50583567,17.697,6.30E+11,39157685,Europe
Sri Lanka,1992,43.6243357,19.10520029,37.27046401,14.22,9703011636,16739284,Asia
St. Lucia,1992,24.42809421,22.91428813,52.65761766,16.529,674074074.1,141617,North America
St. Vincent and the Grenadines,1992,23.87767483,21.36002647,54.75954114,19.545,277955555.6,112509,North America
Sudan,1992,55.14084077,13.64332879,31.21583045,15.702,7031933492,22927355,Africa
Suriname,1992,4.427147138,19.13435986,76.43943535,17.28,404600000,417589,South America
Sweden,1992,3.219737326,26.9406399,69.83962277,5.722,2.84E+11,8668067,Europe
Switzerland,1992,4.964111719,27.96852645,67.06733399,2.344,2.80E+11,6875364,Europe
Syrian Arab Republic,1992,29.51091396,30.45633061,40.03275543,6.949,13253565861,13385571,Asia
Tajikistan,1992,55.43248815,20.66367779,23.90383406,1.85,1908554572,5649400,Asia
Tanzania,1992,84.58307093,2.601760109,12.81516092,3.679,6681997469,27457588,Africa
Thailand,1992,61.85340229,16.01495479,22.13164292,1.35,1.11E+11,56528834,Asia
Timor-Leste,1992,68.69317778,7.747953808,23.55853006,3.537,187891500,799318,Asia
Togo,1992,60.43104188,7.899754898,31.66912593,4.222,2390796916,4233617,Africa
Tonga,1992,40.40359143,27.14019024,32.45918156,1.35,137066290.6,100022,Oceania
Trinidad and Tobago,1992,11.54119345,26.97911433,61.47969222,19.66,5439552941,1271674,North America
Tunisia,1992,22.75874716,31.98098117,45.26027167,15.616,15496708060,8682512,Africa
Turkiye,1992,44.80444115,21.64366925,33.5518896,8.509,1.59E+11,57990118,Europe
Turkmenistan,1992,36.04864725,30.44653954,33.50481321,1.5,3200539816,3944689,Asia
Uganda,1992,73.19744841,7.392783363,19.40976823,3.556,2857457762,18785032,Africa
Ukraine,1992,20.80049909,32.2868447,46.91265198,1.9,73945908384,52323671,Europe
United Arab Emirates,1992,9.167032301,28.91843113,61.9144461,1.713,54239171888,2114730,Asia
United Kingdom,1992,2.111121224,29.93071555,67.95815939,9.772,1.18E+12,57580402,Europe
United States,1992,2.740269183,23.92735149,73.33237016,7.5,6.52E+12,256514000,North America
Uruguay,1992,7.32705693,26.78840325,65.88453982,8.96,12878148791,3139702,South America
Uzbekistan,1992,41.43666155,20.71930778,37.84401747,2.9,12953801760,21485090,Asia
Vanuatu,1992,69.33829552,4.209551622,26.45215285,7.964,209088824.6,155608,Oceania
"Venezuela, RB",1992,11.77649622,26.63576837,61.58773541,7.69,60416519620,20780948,South America
Vietnam,1992,73.6838941,9.281094527,17.03501137,2.11,9866990236,68260337,Asia
"Yemen, Rep.",1992,54.64738173,11.63333007,33.71925328,8.342,17959367194,14989494,Asia
Zambia,1992,72.78299017,7.892581819,19.32442802,19.544,3182810841,8176680,Africa
Zimbabwe,1992,65.35058933,12.92504372,21.72436695,4.938,6751472744,10702700,Africa
Albania,1993,52.98734891,12.1526268,34.86011761,25.251,1185315468,3227287,Europe
Algeria,1993,23.85305603,24.86769768,51.27924629,26.23,49945584453,27277048,Africa
Angola,1993,40.12638031,7.976130172,51.89751211,17.399,5768720422,12827135,Africa
Argentina,1993,13.26129656,25.88985585,60.84885515,10.1,2.37E+11,34152717,South America
Armenia,1993,55.84938242,14.62690832,29.52377762,5.3,1201312829,3453332,Europe
Australia,1993,5.116716478,24.11140327,70.77188026,10.879,3.12E+11,17634808,Oceania
Austria,1993,6.905079185,32.1083886,60.98653221,4.25,1.90E+11,7905633,Europe
Azerbaijan,1993,44.55502038,19.99075811,35.45422151,4.5,1570392598,7494800,Europe
"Bahamas, The",1993,5.458833924,12.24924468,82.29113255,12.72,3092000000,291339,North America
Bahrain,1993,2.200111141,28.79614494,69.00374392,0.884,5913001064,530225,Asia
Bangladesh,1993,63.93101968,11.09284898,24.97613398,2.311,33166519418,118132360,Asia
Barbados,1993,5.555390629,19.07772995,75.36687942,24.54,2063342117,261027,North America
Belarus,1993,22.59955523,37.67884981,39.72159497,8.5,16275073527,10239050,Europe
Belgium,1993,2.631973065,29.46039791,67.90762903,8.078,2.25E+11,10084475,Europe
Belize,1993,27.91132863,18.1535195,53.93515186,9.78,752850000,194902,North America
Benin,1993,55.23036988,16.95081015,27.81881997,1.495,2274558083,5872706,Africa
Bhutan,1993,71.87480767,5.522494757,22.60269757,1.433,225973692.8,554673,Asia
Bolivia,1993,42.90395854,18.89613814,38.19990331,3.05,5734699489,7579195,South America
Bosnia and Herzegovina,1993,26.57170733,32.16536249,41.26293018,19.454,3630668950,3904482,Europe
Botswana,1993,15.81736846,25.67070271,58.51218315,18.759,4160129175,1420115,Africa
Brazil,1993,18.44167387,23.47401143,58.08431788,6.03,3.68E+11,156794577,South America
Brunei Darussalam,1993,1.869593853,23.72250274,74.40878156,4.806,6203339925,276971,Asia
Bulgaria,1993,14.91919418,42.07915363,43.00165218,16.4,10832064942,8472313,Europe
Burkina Faso,1993,89.14205598,3.342305394,7.515638628,2.438,3199536465,9871713,Africa
Burundi,1993,92.02143237,2.383917307,5.594650324,3.08,938632612,5676843,Africa
Cabo Verde,1993,36.10401693,14.02459046,49.87139261,13.314,490417389.7,401965,Africa
Cambodia,1993,78.02736945,4.449644924,17.52298562,0.745,2533727592,8616381,Asia
Cameroon,1993,68.89972587,9.350167717,21.75010642,9.089,16181814713,12353131,Africa
Canada,1993,3.482529311,22.51003679,74.0074339,11.377,5.79E+11,28684764,North America
Central African Republic,1993,76.74862053,7.184803256,16.06657621,5.521,1278781262,3157839,Africa
Chad,1993,83.37424821,2.060372322,14.56537947,0.7,1463251164,6629146,Africa
Chile,1993,16.55517058,27.22674535,56.21808407,4.49,49934943321,14102276,South America
China,1993,56.40042877,22.40001302,21.19955821,2.69,4.47E+11,1178440000,Asia
Colombia,1993,19.58520184,21.22078526,59.19402011,7.8,66474101301,34441473,South America
Comoros,1993,59.28448387,14.54232259,26.17319354,4.576,452881475.1,473682,Africa
"Congo, Dem. Rep.",1993,73.1278806,7.916203989,18.95591541,3.433,10706259937,40656336,Africa
"Congo, Rep.",1993,44.93865319,22.94159122,32.11975559,19.985,2684323623,2595124,Africa
Costa Rica,1993,17.9804416,25.68173695,56.33782144,3.95,9564815975,3367434,North America
Cote d'Ivoire,1993,54.34110518,11.79673219,33.86218524,5.866,11045760288,13735951,Africa
Croatia,1993,21.99807033,29.35390898,48.6480721,10.794,11259647874,4600463,Europe
Cuba,1993,25.89446397,22.81183986,51.29367078,9.261,22367254865,10841031,North America
Cyprus,1993,11.87327181,27.13906564,60.98766255,2.7,6590291048,826034,Europe
Czechia,1993,7.794823664,43.54345447,48.66172187,4.349,41155654032,10329855,Europe
Denmark,1993,5.144348628,26.1042256,68.75142577,10.719,1.43E+11,5188628,Europe
Djibouti,1993,2.57050861,5.077481397,92.35200999,26.728,466048469.2,614245,Africa
Dominican Republic,1993,21.30035873,26.43260732,52.26699434,6.331,13081042400,7594572,North America
Ecuador,1993,26.50071075,24.90965802,48.58963123,4.415,18938717359,11154274,South America
"Egypt, Arab Rep.",1993,35.2916404,21.68349827,43.02486133,10.92,46578631453,62915681,Africa
El Salvador,1993,26.58157221,25.21710613,48.20126754,9.94,6680269200,5659957,North America
Equatorial Guinea,1993,67.54980192,7.977724901,24.47247318,7.594,136047906.2,530023,Africa
Eritrea,1993,70.49253297,8.033044052,21.47442298,5.33,467872714.8,1856006,Africa
Estonia,1993,15.99649673,33.25224975,50.75111018,6.544,4013091682,1494128,Europe
Eswatini,1993,19.79668149,25.34361104,54.8592481,21.75,1357189552,971318,Africa
Ethiopia,1993,77.70940696,6.461206945,15.82937679,3.235,9051043870,53708891,Africa
Fiji,1993,17.16946926,16.8155715,66.01495924,4.702,1636101247,790369,Oceania
Finland,1993,8.206638111,27.87082647,63.9224879,16.201,89112105756,5066447,Europe
France,1993,5.45676814,27.50700462,67.03623156,11.32,1.31E+12,59103094,Europe
Gabon,1993,43.51518443,9.579747274,46.9050683,17.78,4378645081,1066405,Africa
"Gambia, The",1993,65.62975583,4.424328044,29.94591612,9.986,755040974.1,1188365,Africa
Georgia,1993,48.63507453,11.97426844,39.39065703,5.4,2701181331,4911100,Europe
Germany,1993,3.50947689,37.81115339,58.67936696,7.675,2.08E+12,81156363,Europe
Ghana,1993,61.46483997,10.81315138,27.72202391,5.239,5968922939,16589519,Africa
Greece,1993,19.34711568,24.84804395,55.80484037,10.177,1.07E+11,10460415,Europe
Guatemala,1993,32.84147657,25.43577552,41.72274791,2.599,11400017301,9779761,North America
Guinea,1993,72.84420379,5.248598573,21.9071563,4.573,4781166117,7128177,Africa
Guinea-Bissau,1993,63.03893028,9.935904558,27.0248477,3.148,615779518.8,1058745,Africa
Guyana,1993,33.84379358,21.85973301,44.29607492,11.71,454101382.5,752965,South America
Haiti,1993,53.58303831,11.08266478,35.33429691,7.595,1878253767,7278181,North America
Honduras,1993,37.75319338,22.05739224,40.18941439,3.097,4926728933,5423249,North America
"Hong Kong SAR, China",1993,0.684707201,31.9216605,67.3936323,1.96,1.20E+11,5901000,Asia
Hungary,1993,9.132721292,33.77593919,57.09131334,12.098,40256233360,10357523,Europe
Iceland,1993,9.956731593,25.67044611,64.3728223,5.257,6218581532,263725,Europe
India,1993,62.9621986,14.75833933,22.27947266,7.75,2.79E+11,922118387,Asia
Indonesia,1993,45.53543624,17.51651708,36.94804544,2.782,1.58E+11,193305168,Asia
"Iran, Islamic Rep.",1993,24.47772359,31.1559526,44.36632381,10.567,63743623231,61403543,Asia
Iraq,1993,18.27776455,24.41918878,57.30304667,8.381,1031944881,19201195,Asia
Ireland,1993,13.12421795,27.14738683,59.72839522,15.571,52417477614,3576261,Europe
Israel,1993,3.559544207,29.11353604,67.32686841,12.741,79855877174,5261000,Asia
Italy,1993,7.082703875,34.10707263,58.81022349,10.212,1.07E+12,56831821,Europe
Jamaica,1993,24.63187069,19.2101376,56.15799171,6.236,5440075676,2449916,North America
Japan,1993,5.964801993,34.43388873,59.60131235,2.539,4.54E+12,124829000,Asia
Jordan,1993,4.717151146,21.04472981,74.23811905,19.7,5606400222,4348020,Asia
Kazakhstan,1993,36.72125696,17.62638334,45.6523597,1.11,23409260880,17274487,Asia
Kenya,1993,47.80734347,13.51240474,38.6802518,2.985,5751786643,25117188,Africa
"Korea, Rep.",1993,13.48063277,34.01611641,52.50324585,2.878,3.93E+11,44194628,Asia
Kuwait,1993,2.246139038,23.13018623,74.62367473,0.8,23941391391,1672151,Asia
Kyrgyz Republic,1993,38.97477788,21.34873648,39.67648564,1.248,2026019253,4516777,Asia
Lao PDR,1993,85.94163072,3.217135345,10.84117396,2.739,1327748690,4685060,Asia
Lebanon,1993,7.03668746,24.35739971,68.60591283,8.262,7941744492,3820647,Asia
Lesotho,1993,50.86108793,19.20363227,29.9352798,15.658,835582062.5,1901793,Africa
Liberia,1993,57.38057334,10.39832676,32.22099011,2.493,160400000,2155126,Africa
Libya,1993,14.58747699,27.53069393,57.88182908,19.005,30660051911,4733045,Africa
Luxembourg,1993,3.198872392,26.42354599,70.37758161,2.33,15925521222,397475,Europe
"Macao SAR, China",1993,0.400154276,30.00674959,69.59309613,2.057,5665606115,384000,Asia
Madagascar,1993,79.13850011,8.900093585,11.96140631,6.307,4063298919,13197345,Africa
Malawi,1993,74.99321713,7.193927484,17.81287913,5.002,3013392658,10284024,Africa
Malaysia,1993,17.81302876,32.01234418,50.17462706,4.11,66894966969,19322664,Asia
Maldives,1993,21.0591302,22.37465892,56.56621088,0.792,322417837.2,244884,Asia
Mali,1993,69.11126472,7.350293297,23.53847068,1.423,2818281085,9754786,Africa
Malta,1993,2.521367521,33.8100501,63.66858238,6.346,2709193538,371308,Europe
Mauritania,1993,46.6766463,15.94948433,37.37406153,9.874,1847353211,2174328,Africa
Mauritius,1993,14.08290562,39.60676797,46.31032641,9.512,3307302126,1097374,Africa
Mexico,1993,25.84433568,22.64314568,51.51252185,3.365,5.30E+11,87653807,North America
Moldova,1993,43.12796981,16.97817334,39.89385686,3.7,2371813324,2975966,Europe
Mongolia,1993,44.80100175,16.65268264,38.54631561,5.845,768401634.2,2165130,Asia
Morocco,1993,42.84503489,23.88013417,33.27484529,14.029,31655473664,25614586,Africa
Mozambique,1993,84.79051559,2.359066175,12.85041824,2.899,2883161897,14051192,Africa
Myanmar,1993,68.89914465,9.611996658,21.48885373,0.784,3163020035,41502429,Asia
Namibia,1993,47.05766198,14.20482376,38.73725782,19.104,3251188833,1508697,Africa
Nepal,1993,76.85511927,9.132578648,14.01228021,10.517,3660041667,21180159,Asia
Netherlands,1993,4.078691655,24.13384641,71.78746194,6.287,3.54E+11,15290368,Europe
New Caledonia,1993,7.751165779,24.17745824,68.07137598,18.803,2822243781,190857,Oceania
New Zealand,1993,10.57752906,23.6859495,65.73652144,9.804,46775620817,3572200,Oceania
Nicaragua,1993,34.86480188,18.25667373,46.87852439,7.862,1756454248,4453732,North America
Niger,1993,79.0220248,8.557236902,12.42073829,1.539,3052673849,9100789,Africa
Nigeria,1993,52.03019401,11.35934614,36.61045684,4.038,56721051402,105122069,Africa
North Macedonia,1993,26.68072202,35.77701325,37.54226473,27.7,2682456897,2006854,Europe
Norway,1993,5.513490107,23.25018116,71.23632873,5.965,1.21E+11,4311991,Europe
Oman,1993,9.430357534,7.579471079,82.99017139,4.004,14230429129,2021675,Asia
Pakistan,1993,45.24619548,21.26326322,33.49053837,0.61,51809999353,127020117,Asia
Panama,1993,23.08706601,17.61218899,59.3008494,6.364,8782585400,2615099,North America
Papua New Guinea,1993,36.82472293,3.372365609,59.80291146,2.397,4974550286,4320872,Oceania
Paraguay,1993,29.20283114,18.45336967,52.34379919,5.06,7249533620,4362696,South America
Peru,1993,41.70658337,15.98727612,42.3061526,4.803,34832077221,23413783,South America
Philippines,1993,45.81883478,15.52535858,38.65580663,3.863,62036529147,67530621,Asia
Poland,1993,24.24631922,32.41017462,43.34349957,14.393,96043157273,38461408,Europe
Portugal,1993,11.55870553,32.86642126,55.57487321,5.301,95009751901,9964675,Europe
Qatar,1993,4.224,31.296,64.48,0.87,7156593654,484545,Asia
Romania,1993,39.12732772,33.09747653,27.77519575,8.273,26361160450,22763280,Europe
Russian Federation,1993,12.1470104,32.31393694,55.53904979,5.883,4.35E+11,148458777,Asia
Rwanda,1993,89.84965832,2.325768286,7.824618287,12.154,1971525712,7981132,Africa
Samoa,1993,45.93277341,10.79258313,43.27464345,2.69,133122897.2,171774,Oceania
Sao Tome and Principe,1993,39.3250668,14.53748461,46.13744858,14.476,125742228.8,130467,Africa
Saudi Arabia,1993,7.58183982,25.73490016,66.68326002,7.078,1.33E+11,12215862,Asia
Senegal,1993,52.13571627,12.73967883,35.1246049,2.881,7367986241,8396288,Africa
Sierra Leone,1993,70.69996921,2.342165886,26.9578649,4.285,768867883,4157130,Africa
Singapore,1993,1.149177633,33.57271151,65.27817331,3.07,60603815716,3313471,Asia
Slovak Republic,1993,10.61371822,39.64694199,49.73933979,12.2,16737973764,5325305,Europe
Slovenia,1993,10.66354326,44.19427735,45.14217939,8.51,14449298372,1991746,Europe
Solomon Islands,1993,53.14590275,5.863416589,40.99068066,1.846,300746361.1,362839,Oceania
Somalia,1993,38.71307173,15.15823544,46.12869283,19.491,1260132956,6681399,Africa
South Africa,1993,23.31448419,26.71112536,49.97439821,23.179,1.47E+11,43297156,Africa
Spain,1993,9.782835726,31.03712013,59.18004414,22.156,5.25E+11,39361262,Europe
Sri Lanka,1993,38.65693005,19.42168194,41.92137149,13.82,10338679636,17025918,Asia
St. Lucia,1993,23.9619892,22.45551382,53.58249697,16.8,684814814.8,143726,North America
St. Vincent and the Grenadines,1993,22.79329912,21.35972415,55.84697673,19.667,286307407.4,112735,North America
Sudan,1993,54.80537556,13.71670307,31.47792136,15.52,8881005436,23445592,Africa
Suriname,1993,4.624967606,19.32546,76.04864685,15.64,428764705.9,419352,South America
Sweden,1993,3.442166932,26.40523136,70.15257716,9.33,2.13E+11,8718561,Europe
Switzerland,1993,4.905134023,27.53640909,67.55848474,3.551,2.72E+11,6938265,Europe
Syrian Arab Republic,1993,31.6038758,29.91942651,38.47666922,7.4,13695962055,13795686,Asia
Tajikistan,1993,56.4293449,19.69111823,23.87961259,2.65,1646623195,5724993,Asia
Tanzania,1993,84.550907,2.60241772,12.84668307,3.878,6182872708,28332692,Africa
Thailand,1993,58.24509891,17.99757364,23.75732746,1.49,1.29E+11,57408198,Asia
Timor-Leste,1993,68.29449444,7.958219348,23.74728621,3.556,216914400,821437,Asia
Togo,1993,60.84288352,8.10699845,31.05019594,4.491,1741944426,4207453,Africa
Tonga,1993,40.01855933,27.29091753,32.69342304,1.3,138489884.4,100103,Oceania
Trinidad and Tobago,1993,11.32833488,26.3913447,62.28056465,19.81,4669491134,1280466,North America
Tunisia,1993,22.56461783,31.94577023,45.48961194,15.954,14608335608,8857910,Africa
Turkiye,1993,42.49573044,21.71266234,35.79160167,8.962,1.80E+11,58999167,Europe
Turkmenistan,1993,36.31741074,30.0221609,33.66034819,1.5,3179225949,4032407,Asia
Uganda,1993,72.78289899,7.433265372,19.78385059,3.497,3220439044,19445161,Africa
Ukraine,1993,20.66402047,30.49070138,48.84527391,2,65648559903,52350126,Europe
United Arab Emirates,1993,8.971415111,28.82908379,62.1995011,1.905,55625170253,2222093,Asia
United Kingdom,1993,2.047451348,29.39239593,68.56014884,10.346,1.06E+12,57718614,Europe
United States,1993,2.590242568,23.46850792,73.94124051,6.9,6.86E+12,259919000,North America
Uruguay,1993,7.014296707,26.25563971,66.73006359,8.35,15002136971,3156345,South America
Uzbekistan,1993,41.1886043,20.50257364,38.30882206,4.9,13099920056,21987955,Asia
Vanuatu,1993,69.59095896,4.226235046,26.18106466,8.288,200491853.2,159463,Oceania
"Venezuela, RB",1993,11.27286607,26.2821601,62.44497383,6.6,60037460783,21254520,South America
Vietnam,1993,72.64320597,9.581004153,17.77578988,2.038,13180953598,69586384,Asia
"Yemen, Rep.",1993,54.70545463,11.24874251,34.04580286,8.344,21736802664,15563914,Asia
Zambia,1993,72.808849,7.808035708,19.38311529,19.7,3273505344,8373921,Africa
Zimbabwe,1993,65.43248542,12.80551148,21.7620031,4.99,6563813829,10860288,Africa
Albania,1994,52.73587114,12.27668379,34.98744507,20.835,1880950864,3207536,Europe
Algeria,1994,23.7340529,24.77131672,51.49461176,27.74,42543176829,27887279,Africa
Angola,1994,39.89177232,8.006143481,52.10206228,17.4,4438321017,13249764,Africa
Argentina,1994,13.04834728,24.98070927,61.97093593,11.76,2.57E+11,34613491,South America
Armenia,1994,56.02430387,14.35365944,29.62203669,6.6,1315158637,3364610,Europe
Australia,1994,4.901456485,23.98386753,71.11468859,9.724,3.23E+11,17805468,Oceania
Austria,1994,7.196502661,32.46304578,60.34045156,3.535,2.03E+11,7936118,Europe
Azerbaijan,1994,44.34293631,19.29202363,36.36504006,6.3,1193141110,7596550,Europe
"Bahamas, The",1994,5.43007534,12.91353398,81.65561318,13.83,3259000000,296509,North America
Bahrain,1994,2.10916708,28.63730689,69.25391683,1.009,6330627926,544366,Asia
Bangladesh,1994,63.72630662,10.47354214,25.80015895,2.371,33768660883,120343179,Asia
Barbados,1994,5.308374459,18.86234118,75.82928436,22.98,2151344901,261620,North America
